Address:,USB0::0x2A8D::0x178B::CN59340121::0::INSTR,,Analog Channels,,,
MATH,,,3.125E-07,4.16582832904533,9.83668349403888,
REFERENCE WAVEFORM,,,3.128125E-07,4.17587857833132,9.83668349403888,
TRIGGER,,,3.13125E-07,4.17587857833132,9.83668349403888,
Sweep Mode,NORM,,3.134375E-07,4.17587857833132,9.84924630820751,
Coup,DC,,3.1375E-07,4.17085345368832,9.84924630820751,
Noise Rej,Off,,3.140625E-07,4.17085345368832,9.81155786570162,
HF Rej,Off,,3.14375E-07,4.18090370297432,9.77386942319572,
Holdoff,60.0 ns,,3.146875E-07,4.19095395226032,9.71105535235256,
Mode,EDGE,,3.15E-07,4.21105445083231,9.69849253818393,
Source,CHAN2,,3.153125E-07,4.2361800740473,9.6859297240153,
Slope,POS,,3.15625E-07,4.25628057261929,9.71105535235256,
Level,3.125 V V,,3.159375E-07,4.26633082190529,9.76130660902709,
,,,3.1625E-07,4.26130569726229,9.81155786570162,
HORIZONTAL,,,3.165625E-07,4.25125544797629,9.84924630820751,
Mode,MAIN,,3.16875E-07,4.2311549494043,9.86180912237614,
Ref,CENT,,3.171875E-07,4.20602932618931,9.84924630820751,
Main Scale,20 ns/,,3.175E-07,4.18592882761732,9.84924630820751,
Main Delay,402 ns,,3.178125E-07,4.17587857833132,9.83668349403888,
,,,3.18125E-07,4.17085345368832,9.82412067987025,
ACQUISITION,,,3.184375E-07,4.17085345368832,9.82412067987025,
Mode,NORM,,3.1875E-07,4.17085345368832,9.82412067987025,
RealTime,On,,3.190625E-07,4.18090370297432,9.84924630820751,
Vectors,On,,3.19375E-07,4.18090370297432,9.88693475071341,
Persistence,Off,,3.196875E-07,4.18592882761732,9.94974882155657,
,,,3.2E-07,4.18592882761732,9.98743726406246,
,,,3.203125E-07,4.17587857833132,10.0251257065684,
,,,3.20625E-07,4.16080320440233,10.0502513349056,
,,,3.209375E-07,4.14070270583034,10.0628141490743,
,,,3.2125E-07,4.12060220725834,10.0502513349056,
,,,3.215625E-07,4.10050170868635,10.0502513349056,
,,,3.21875E-07,4.09045145940036,10.037688520737,
,,,3.221875E-07,4.09045145940036,10.037688520737,
,,,3.225E-07,4.09045145940036,10.037688520737,
,,,3.228125E-07,4.09547658404335,10.037688520737,
,,,3.23125E-07,4.10050170868635,10.037688520737,
,,,3.234375E-07,4.10050170868635,10.0502513349056,
,,,3.2375E-07,4.10050170868635,10.0502513349056,
,,,3.240625E-07,4.09547658404335,10.0502513349056,
,,,3.24375E-07,4.09547658404335,10.0502513349056,
,,,3.246875E-07,4.09547658404335,10.0502513349056,
,,,3.25E-07,4.09547658404335,10.0502513349056,
,,,3.253125E-07,4.10050170868635,10.0502513349056,
,,,3.25625E-07,4.10552683332935,10.0502513349056,
,,,3.259375E-07,4.10552683332935,10.0502513349056,
,,,3.2625E-07,4.09547658404335,10.0502513349056,
,,,3.265625E-07,4.08542633475736,10.0502513349056,
,,,3.26875E-07,4.06532583618537,10.0502513349056,
,,,3.271875E-07,4.04522533761337,10.0502513349056,
,,,3.275E-07,4.02512483904138,10.0502513349056,
,,,3.278125E-07,4.01507458975539,10.0502513349056,
,,,3.28125E-07,4.01004946511239,10.0502513349056,
,,,3.284375E-07,4.01004946511239,10.0502513349056,
,,,3.2875E-07,4.01004946511239,10.0502513349056,
,,,3.290625E-07,4.01507458975539,10.0502513349056,
,,,3.29375E-07,4.01507458975539,10.0502513349056,
,,,3.296875E-07,4.02009971439838,10.0502513349056,
,,,3.3E-07,4.02009971439838,10.0502513349056,
,,,3.303125E-07,4.01507458975539,10.0502513349056,
,,,3.30625E-07,4.01507458975539,10.0502513349056,
,,,3.309375E-07,4.01507458975539,10.0502513349056,
,,,3.3125E-07,4.01507458975539,10.0502513349056,
,,,3.315625E-07,4.02009971439838,10.0502513349056,
,,,3.31875E-07,4.02009971439838,10.0502513349056,
,,,3.321875E-07,4.02009971439838,10.0502513349056,
,,,3.325E-07,4.02009971439838,10.0502513349056,
,,,3.328125E-07,4.02009971439838,10.0502513349056,
,,,3.33125E-07,4.02009971439838,10.0502513349056,
,,,3.334375E-07,4.02009971439838,10.0502513349056,
,,,3.3375E-07,4.02009971439838,10.0502513349056,
,,,3.340625E-07,4.02009971439838,10.0502513349056,
,,,3.34375E-07,4.02009971439838,10.0502513349056,
,,,3.346875E-07,4.02009971439838,10.0502513349056,
,,,3.35E-07,4.02009971439838,10.0502513349056,
,,,3.353125E-07,4.02009971439838,10.0502513349056,
,,,3.35625E-07,4.01507458975539,10.0502513349056,
,,,3.359375E-07,4.01507458975539,10.0502513349056,
,,,3.3625E-07,4.01507458975539,10.0502513349056,
,,,3.365625E-07,4.01507458975539,10.0502513349056,
,,,3.36875E-07,4.01507458975539,10.0502513349056,
,,,3.371875E-07,4.01507458975539,10.0502513349056,
,,,3.375E-07,4.01507458975539,10.0502513349056,
,,,3.378125E-07,4.02009971439838,10.0502513349056,
,,,3.38125E-07,4.02009971439838,10.0502513349056,
,,,3.384375E-07,4.00502434046939,10.0502513349056,
,,,3.3875E-07,3.9798987172544,10.0502513349056,
,,,3.390625E-07,3.94472284475341,10.0502513349056,
,,,3.39375E-07,3.88944647368044,10.0502513349056,
,,,3.396875E-07,3.81909472867846,10.0502513349056,
,,,3.4E-07,3.7336676097475,10.0502513349056,
,,,3.403125E-07,3.61306461831555,10.0502513349056,
,,,3.40625E-07,3.46231087902561,10.0502513349056,
,,,3.409375E-07,3.27638126723468,10.0502513349056,
,,,3.4125E-07,3.04522553365678,10.0502513349056,
,,,3.415625E-07,2.78894417686388,10.0502513349056,
,,,3.41875E-07,2.477386448998,10.0502513349056,
,,,3.421875E-07,2.14572822256014,10.0502513349056,
,,,3.425E-07,1.78894437290728,10.0502513349056,
,,,3.428125E-07,1.40200977539644,10.0502513349056,
,,,3.43125E-07,1.01005005324259,10.0502513349056,
,,,3.434375E-07,0.613065206445754,10.0502513349056,
,,,3.4375E-07,0.221105484291911,10.0502513349056,
,,,3.440625E-07,-0.170854237861931,10.0502513349056,
,,,3.44375E-07,-0.542713461443782,10.0502513349056,
,,,3.446875E-07,-0.91959780966863,10.0502513349056,
,,,3.45E-07,-1.29648215789348,10.0502513349056,
,,,3.453125E-07,-1.67336650611833,10.0502513349056,
,,,3.45625E-07,-2.05025085434318,10.0502513349056,
,,,3.459375E-07,-2.41205982863903,10.0502513349056,
,,,3.4625E-07,-2.7487431797199,10.0502513349056,
,,,3.465625E-07,-3.07035115687177,10.0502513349056,
,,,3.46875E-07,-3.33165763830766,10.0502513349056,
,,,3.471875E-07,-3.56783849652857,10.0502513349056,
,,,3.475E-07,-3.77889373153448,10.0502513349056,
,,,3.478125E-07,-3.94974796939641,10.0502513349056,
,,,3.48125E-07,-4.10050170868635,10.0502513349056,
,,,3.484375E-07,-4.21105445083231,10.0502513349056,
,,,3.4875E-07,-4.28140619583428,10.0502513349056,
,,,3.490625E-07,-4.33668256690726,10.0502513349056,
,,,3.49375E-07,-4.35678306547925,10.0502513349056,
,,,3.496875E-07,-4.36180819012225,10.0502513349056,
,,,3.5E-07,-4.36180819012225,10.0502513349056,
,,,3.503125E-07,-4.34170769155025,10.0502513349056,
,,,3.50625E-07,-4.31155694369227,10.0502513349056,
,,,3.509375E-07,-4.27638107119128,10.0502513349056,
,,,3.5125E-07,-4.2361800740473,10.0502513349056,
,,,3.515625E-07,-4.20100420154631,10.0502513349056,
,,,3.51875E-07,-4.18090370297432,10.0502513349056,
,,,3.521875E-07,-4.17587857833132,10.0502513349056,
,,,3.525E-07,-4.17587857833132,10.0502513349056,
,,,3.528125E-07,-4.18592882761732,10.0502513349056,
,,,3.53125E-07,-4.18592882761732,10.0502513349056,
,,,3.534375E-07,-4.18592882761732,10.037688520737,
,,,3.5375E-07,-4.18090370297432,10.037688520737,
,,,3.540625E-07,-4.18592882761732,10.037688520737,
,,,3.54375E-07,-4.19095395226032,10.037688520737,
,,,3.546875E-07,-4.20100420154631,10.0502513349056,
,,,3.55E-07,-4.2211047001183,10.0502513349056,
,,,3.553125E-07,-4.2412051986903,10.0628141490743,
,,,3.55625E-07,-4.26130569726229,10.0628141490743,
,,,3.559375E-07,-4.27135594654828,10.037688520737,
,,,3.5625E-07,-4.27135594654828,10.0125628923997,
,,,3.565625E-07,-4.27135594654828,9.9623116357252,
,,,3.56875E-07,-4.26633082190529,9.91206037905067,
,,,3.571875E-07,-4.26130569726229,9.84924630820751,
,,,3.575E-07,-4.26130569726229,9.83668349403888,
,,,3.578125E-07,-4.26130569726229,9.82412067987025,
,,,3.58125E-07,-4.26633082190529,9.82412067987025,
,,,3.584375E-07,-4.27135594654828,9.83668349403888,
,,,3.5875E-07,-4.27135594654828,9.84924630820751,
,,,3.590625E-07,-4.27135594654828,9.84924630820751,
,,,3.59375E-07,-4.26130569726229,9.84924630820751,
,,,3.596875E-07,-4.25125544797629,9.83668349403888,
,,,3.6E-07,-4.2311549494043,9.82412067987025,
,,,3.603125E-07,-4.21105445083231,9.82412067987025,
,,,3.60625E-07,-4.19597907690331,9.82412067987025,
,,,3.609375E-07,-4.18090370297432,9.83668349403888,
,,,3.6125E-07,-4.17587857833132,9.86180912237614,
,,,3.615625E-07,-4.17587857833132,9.91206037905067,
,,,3.61875E-07,-4.17587857833132,9.9623116357252,
,,,3.621875E-07,-4.18592882761732,10.0251257065684,
,,,3.625E-07,-4.20100420154631,10.037688520737,
,,,3.628125E-07,-4.2211047001183,10.0628141490743,
,,,3.63125E-07,-4.2361800740473,10.0628141490743,
,,,3.634375E-07,-4.24623032333329,10.0502513349056,
,,,3.6375E-07,-4.2412051986903,10.037688520737,
,,,3.640625E-07,-4.2311549494043,10.0251257065684,
,,,3.64375E-07,-4.21105445083231,10.0251257065684,
,,,3.646875E-07,-4.19095395226032,10.0251257065684,
,,,3.65E-07,-4.18090370297432,10.037688520737,
,,,3.653125E-07,-4.17587857833132,10.0753769632429,
,,,3.65625E-07,-4.18090370297432,10.138191034086,
,,,3.659375E-07,-4.18090370297432,10.1884422907606,
,,,3.6625E-07,-4.18592882761732,10.2386935474351,
,,,3.665625E-07,-4.18592882761732,10.2638191757724,
,,,3.66875E-07,-4.18592882761732,10.2512563616037,
,,,3.671875E-07,-4.19095395226032,10.2261307332665,
,,,3.675E-07,-4.19095395226032,10.1758794765919,
,,,3.678125E-07,-4.19095395226032,10.1256282199174,
,,,3.68125E-07,-4.19095395226032,10.0628141490743,
,,,3.684375E-07,-4.18090370297432,10.037688520737,
,,,3.6875E-07,-4.16080320440233,10.0251257065684,
,,,3.690625E-07,-4.14070270583034,10.0251257065684,
,,,3.69375E-07,-4.12060220725834,10.0251257065684,
,,,3.696875E-07,-4.11055195797235,10.0502513349056,
,,,3.7E-07,-4.10050170868635,10.0502513349056,
,,,3.703125E-07,-4.09547658404335,10.0502513349056,
,,,3.70625E-07,-4.10050170868635,10.0502513349056,
,,,3.709375E-07,-4.10050170868635,10.037688520737,
,,,3.7125E-07,-4.10552683332935,10.037688520737,
,,,3.715625E-07,-4.10552683332935,10.037688520737,
,,,3.71875E-07,-4.10552683332935,10.037688520737,
,,,3.721875E-07,-4.10552683332935,10.0502513349056,
,,,3.725E-07,-4.10552683332935,10.0502513349056,
,,,3.728125E-07,-4.10050170868635,10.0502513349056,
,,,3.73125E-07,-4.10050170868635,10.0502513349056,
,,,3.734375E-07,-4.10050170868635,10.0502513349056,
,,,3.7375E-07,-4.10552683332935,10.0502513349056,
,,,3.740625E-07,-4.10552683332935,10.0502513349056,
,,,3.74375E-07,-4.10552683332935,10.037688520737,
,,,3.746875E-07,-4.10552683332935,10.037688520737,
,,,3.75E-07,-4.10552683332935,10.037688520737,
,,,3.753125E-07,-4.10050170868635,10.037688520737,
,,,3.75625E-07,-4.10050170868635,10.037688520737,
,,,3.759375E-07,-4.10050170868635,10.0502513349056,
,,,3.7625E-07,-4.10552683332935,10.0628141490743,
,,,3.765625E-07,-4.10552683332935,10.0628141490743,
,,,3.76875E-07,-4.10552683332935,10.037688520737,
,,,3.771875E-07,-4.10552683332935,10.0125628923997,
,,,3.775E-07,-4.10050170868635,9.9623116357252,
,,,3.778125E-07,-4.08542633475736,9.91206037905067,
,,,3.78125E-07,-4.06532583618537,9.84924630820751,
,,,3.784375E-07,-4.03517508832738,9.82412067987025,
,,,3.7875E-07,-3.99999921582639,9.81155786570162,
,,,3.790625E-07,-3.95477309403941,9.83668349403888,
,,,3.79375E-07,-3.88944647368044,9.88693475071341,
,,,3.796875E-07,-3.80904447939247,9.94974882155657,
,,,3.8E-07,-3.71356711117551,9.98743726406246,
,,,3.803125E-07,-3.57286362117156,10.0251257065684,
,,,3.80625E-07,-3.41205963259563,10.0502513349056,
,,,3.809375E-07,-3.21105464687571,10.037688520737,
,,,3.8125E-07,-2.96482353936881,10.0251257065684,
,,,3.815625E-07,-2.69346680864692,10.0251257065684,
,,,3.81875E-07,-2.37185883149505,10.037688520737,
,,,3.821875E-07,-2.03015035577118,10.0628141490743,
,,,3.825E-07,-1.66834138147533,10.1005025915802,
,,,3.828125E-07,-1.29145703325048,10.1507538482547,
,,,3.83125E-07,-0.904522435739636,10.2135679190978,
,,,3.834375E-07,-0.507537588942796,10.2386935474351,
,,,3.8375E-07,-0.10050249285996,10.2638191757724,
,,,3.840625E-07,0.316582852508873,10.2638191757724,
,,,3.84375E-07,0.738693322520703,10.2512563616037,
,,,3.846875E-07,1.14572841860354,10.2386935474351,
,,,3.85E-07,1.53768814075738,10.2386935474351,
,,,3.853125E-07,1.91457248898223,10.2386935474351,
,,,3.85625E-07,2.27135633863509,10.2386935474351,
,,,3.859375E-07,2.61306481435895,10.2512563616037,
,,,3.8625E-07,2.92964766686782,10.2638191757724,
,,,3.865625E-07,3.2261300208047,10.2638191757724,
,,,3.86875E-07,3.4824113775976,10.2386935474351,
,,,3.871875E-07,3.71356711117551,10.2135679190978,
,,,3.875E-07,3.91457209689543,10.1758794765919,
,,,3.878125E-07,4.07035096082836,10.1256282199174,
,,,3.88125E-07,4.20602932618931,10.0628141490743,
,,,3.884375E-07,4.30150669440627,10.037688520737,
,,,3.8875E-07,4.36180819012225,10.0251257065684,
,,,3.890625E-07,4.40703431190923,10.0251257065684,
,,,3.89375E-07,4.41708456119522,10.0251257065684,
,,,3.896875E-07,4.41205943655223,10.037688520737,
,,,3.9E-07,4.39195893798023,10.037688520737,
,,,3.903125E-07,4.35678306547925,10.0502513349056,
,,,3.90625E-07,4.31658206833526,10.0502513349056,
,,,3.909375E-07,4.26633082190529,10.037688520737,
,,,3.9125E-07,4.2211047001183,10.037688520737,
,,,3.915625E-07,4.17587857833132,10.037688520737,
,,,3.91875E-07,4.14070270583034,10.037688520737,
,,,3.921875E-07,4.11055195797235,10.0502513349056,
,,,3.925E-07,4.09045145940036,10.0502513349056,
,,,3.928125E-07,4.08542633475736,10.0502513349056,
,,,3.93125E-07,4.08542633475736,10.0502513349056,
,,,3.934375E-07,4.10050170868635,10.0502513349056,
,,,3.9375E-07,4.12060220725834,10.0502513349056,
,,,3.940625E-07,4.14070270583034,10.0502513349056,
,,,3.94375E-07,4.16080320440233,10.0502513349056,
,,,3.946875E-07,4.17085345368832,10.0502513349056,
,,,3.95E-07,4.18090370297432,10.0502513349056,
,,,3.953125E-07,4.18592882761732,10.0502513349056,
,,,3.95625E-07,4.18090370297432,10.0502513349056,
,,,3.959375E-07,4.17587857833132,10.0502513349056,
,,,3.9625E-07,4.17587857833132,10.037688520737,
,,,3.965625E-07,4.17587857833132,10.037688520737,
,,,3.96875E-07,4.17587857833132,10.037688520737,
,,,3.971875E-07,4.17587857833132,10.037688520737,
,,,3.975E-07,4.17587857833132,10.037688520737,
,,,3.978125E-07,4.17587857833132,10.0502513349056,
,,,3.98125E-07,4.17587857833132,10.0502513349056,
,,,3.984375E-07,4.17587857833132,10.037688520737,
,,,3.9875E-07,4.17587857833132,10.0251257065684,
,,,3.990625E-07,4.18090370297432,10.0251257065684,
,,,3.99375E-07,4.18090370297432,10.0251257065684,
,,,3.996875E-07,4.18592882761732,10.0251257065684,
,,,4E-07,4.18592882761732,10.037688520737,
,,,4.003125E-07,4.17587857833132,10.0753769632429,
,,,4.00625E-07,4.16080320440233,10.138191034086,
,,,4.009375E-07,4.14572783047333,10.1884422907606,
,,,4.0125E-07,4.12060220725834,10.2261307332665,
,,,4.015625E-07,4.10050170868635,10.2512563616037,
,,,4.01875E-07,4.09045145940036,10.2512563616037,
,,,4.021875E-07,4.09045145940036,10.2512563616037,
,,,4.025E-07,4.09045145940036,10.2512563616037,
,,,4.028125E-07,4.09547658404335,10.2512563616037,
,,,4.03125E-07,4.10050170868635,10.2512563616037,
,,,4.034375E-07,4.10050170868635,10.2512563616037,
,,,4.0375E-07,4.10552683332935,10.2512563616037,
,,,4.040625E-07,4.10050170868635,10.2261307332665,
,,,4.04375E-07,4.09045145940036,10.1884422907606,
,,,4.046875E-07,4.07537608547136,10.138191034086,
,,,4.05E-07,4.05527558689937,10.0879397774115,
,,,4.053125E-07,4.03517508832738,10.0502513349056,
,,,4.05625E-07,4.02009971439838,10.0251257065684,
,,,4.059375E-07,4.01004946511239,10.0251257065684,
,,,4.0625E-07,4.01004946511239,10.0251257065684,
,,,4.065625E-07,4.01004946511239,10.0251257065684,
,,,4.06875E-07,4.01004946511239,10.037688520737,
,,,4.071875E-07,4.01507458975539,10.0502513349056,
,,,4.075E-07,4.01507458975539,10.0502513349056,
,,,4.078125E-07,4.02009971439838,10.037688520737,
,,,4.08125E-07,4.01507458975539,10.037688520737,
,,,4.084375E-07,4.01507458975539,10.037688520737,
,,,4.0875E-07,4.01507458975539,10.037688520737,
,,,4.090625E-07,4.01507458975539,10.037688520737,
,,,4.09375E-07,4.01507458975539,10.0502513349056,
,,,4.096875E-07,4.02009971439838,10.0502513349056,
,,,4.1E-07,4.02009971439838,10.0502513349056,
,,,4.103125E-07,4.02009971439838,10.037688520737,
,,,4.10625E-07,4.02009971439838,10.037688520737,
,,,4.109375E-07,4.02009971439838,10.037688520737,
,,,4.1125E-07,4.02009971439838,10.037688520737,
,,,4.115625E-07,4.01507458975539,10.037688520737,
,,,4.11875E-07,4.01507458975539,10.0502513349056,
,,,4.121875E-07,4.01507458975539,10.0502513349056,
,,,4.125E-07,4.01507458975539,10.0502513349056,
,,,4.128125E-07,4.01507458975539,10.037688520737,
,,,4.13125E-07,4.02009971439838,10.0251257065684,
,,,4.134375E-07,4.02009971439838,10.0251257065684,
,,,4.1375E-07,4.02512483904138,10.0251257065684,
,,,4.140625E-07,4.02009971439838,10.0502513349056,
,,,4.14375E-07,4.01004946511239,10.0879397774115,
,,,4.146875E-07,3.99999921582639,10.1507538482547,
,,,4.15E-07,3.9798987172544,10.2010051049292,
,,,4.153125E-07,3.95979821868241,10.2386935474351,
,,,4.15625E-07,3.93969772011042,10.2638191757724,
,,,4.159375E-07,3.92964747082442,10.2512563616037,
,,,4.1625E-07,3.92964747082442,10.2135679190978,
,,,4.165625E-07,3.92964747082442,10.1633166624233,
,,,4.16875E-07,3.92964747082442,10.1130654057488,
,,,4.171875E-07,3.93467259546742,10.0502513349056,
,,,4.175E-07,3.93969772011042,10.037688520737,
,,,4.178125E-07,3.94472284475341,10.0251257065684,
,,,4.18125E-07,3.93969772011042,10.0251257065684,
,,,4.184375E-07,3.92462234618142,10.037688520737,
,,,4.1875E-07,3.89949672296643,10.0502513349056,
,,,4.190625E-07,3.86432085046545,10.0502513349056,
,,,4.19375E-07,3.80904447939247,10.0502513349056,
,,,4.196875E-07,3.7386927343905,10.037688520737,
,,,4.2E-07,3.65829074010253,10.037688520737,
,,,4.203125E-07,3.53768774867058,10.037688520737,
,,,4.20625E-07,3.38693400938064,10.037688520737,
,,,4.209375E-07,3.19597927294672,10.037688520737,
,,,4.2125E-07,2.95979841472581,10.0502513349056,
,,,4.215625E-07,2.70351705793291,10.0502513349056,
,,,4.21875E-07,2.39195933006704,10.0502513349056,
,,,4.221875E-07,2.06532622827217,10.0502513349056,
,,,4.225E-07,1.71859262790531,10.0502513349056,
,,,4.228125E-07,1.34673340432346,10.0502513349056,
,,,4.23125E-07,0.974874180741608,10.0502513349056,
,,,4.234375E-07,0.59798983251676,10.0502513349056,
,,,4.2375E-07,0.216080359648913,10.0502513349056,
,,,4.240625E-07,-0.160803988575935,10.0502513349056,
,,,4.24375E-07,-0.537688336800784,10.0502513349056,
,,,4.246875E-07,-0.91959780966863,10.0502513349056,
,,,4.25E-07,-1.30150728253648,10.0502513349056,
,,,4.253125E-07,-1.67336650611833,10.0502513349056,
,,,4.25625E-07,-2.04020060505718,10.0502513349056,
,,,4.259375E-07,-2.38190908078104,10.0502513349056,
,,,4.2625E-07,-2.69849193328992,10.0502513349056,
,,,4.265625E-07,-2.9949742872268,10.0502513349056,
,,,4.26875E-07,-3.25125564401969,10.0502513349056,
,,,4.271875E-07,-3.4824113775976,10.0502513349056,
,,,4.275E-07,-3.69346661260352,10.0502513349056,
,,,4.278125E-07,-3.86934597510844,10.0502513349056,
,,,4.28125E-07,-4.02009971439838,10.0502513349056,
,,,4.284375E-07,-4.13567758118734,10.0502513349056,
,,,4.2875E-07,-4.20602932618931,10.0502513349056,
,,,4.290625E-07,-4.25628057261929,10.0502513349056,
,,,4.29375E-07,-4.27135594654828,10.0502513349056,
,,,4.296875E-07,-4.27638107119128,10.0502513349056,
,,,4.3E-07,-4.27638107119128,10.0502513349056,
,,,4.303125E-07,-4.26633082190529,10.0502513349056,
,,,4.30625E-07,-4.25125544797629,10.0502513349056,
,,,4.309375E-07,-4.2361800740473,10.0502513349056,
,,,4.3125E-07,-4.21105445083231,10.0502513349056,
,,,4.315625E-07,-4.18592882761732,10.0502513349056,
,,,4.31875E-07,-4.15577807975933,10.0502513349056,
,,,4.321875E-07,-4.12562733190134,10.0502513349056,
,,,4.325E-07,-4.10552683332935,10.0502513349056,
,,,4.328125E-07,-4.09547658404335,10.0502513349056,
,,,4.33125E-07,-4.09547658404335,10.0502513349056,
,,,4.334375E-07,-4.11055195797235,10.0502513349056,
,,,4.3375E-07,-4.13065245654434,10.0502513349056,
,,,4.340625E-07,-4.15075295511633,10.0502513349056,
,,,4.34375E-07,-4.17085345368832,10.0502513349056,
,,,4.346875E-07,-4.18090370297432,10.0502513349056,
,,,4.35E-07,-4.19095395226032,10.0502513349056,
,,,4.353125E-07,-4.18592882761732,10.0502513349056,
,,,4.35625E-07,-4.18090370297432,10.0502513349056,
,,,4.359375E-07,-4.18090370297432,10.0502513349056,
,,,4.3625E-07,-4.18592882761732,10.0502513349056,
,,,4.365625E-07,-4.20100420154631,10.0502513349056,
,,,4.36875E-07,-4.2211047001183,10.0502513349056,
,,,4.371875E-07,-4.2361800740473,10.037688520737,
,,,4.375E-07,-4.24623032333329,10.037688520737,
,,,4.378125E-07,-4.2412051986903,10.037688520737,
,,,4.38125E-07,-4.2261298247613,10.037688520737,
,,,4.384375E-07,-4.20602932618931,10.037688520737,
,,,4.3875E-07,-4.19095395226032,10.0502513349056,
,,,4.390625E-07,-4.17587857833132,10.0502513349056,
,,,4.39375E-07,-4.17587857833132,10.037688520737,
,,,4.396875E-07,-4.18090370297432,10.0251257065684,
,,,4.4E-07,-4.18090370297432,10.0251257065684,
,,,4.403125E-07,-4.18592882761732,10.0251257065684,
,,,4.40625E-07,-4.18592882761732,10.0251257065684,
,,,4.409375E-07,-4.18592882761732,10.037688520737,
,,,4.4125E-07,-4.18592882761732,10.0753769632429,
,,,4.415625E-07,-4.18090370297432,10.1256282199174,
,,,4.41875E-07,-4.18090370297432,10.1758794765919,
,,,4.421875E-07,-4.18090370297432,10.2261307332665,
,,,4.425E-07,-4.18090370297432,10.2386935474351,
,,,4.428125E-07,-4.18592882761732,10.2638191757724,
,,,4.43125E-07,-4.18592882761732,10.2638191757724,
,,,4.434375E-07,-4.18592882761732,10.2512563616037,
,,,4.4375E-07,-4.18592882761732,10.2386935474351,
,,,4.440625E-07,-4.18090370297432,10.2386935474351,
,,,4.44375E-07,-4.18090370297432,10.2386935474351,
,,,4.446875E-07,-4.18592882761732,10.2386935474351,
,,,4.45E-07,-4.18592882761732,10.2386935474351,
,,,4.453125E-07,-4.19095395226032,10.2512563616037,
,,,4.45625E-07,-4.19095395226032,10.2512563616037,
,,,4.459375E-07,-4.19095395226032,10.2512563616037,
,,,4.4625E-07,-4.18592882761732,10.2512563616037,
,,,4.465625E-07,-4.17587857833132,10.2512563616037,
,,,4.46875E-07,-4.15577807975933,10.2512563616037,
,,,4.471875E-07,-4.13567758118734,10.2512563616037,
,,,4.475E-07,-4.11557708261535,10.2512563616037,
,,,4.478125E-07,-4.10552683332935,10.2512563616037,
,,,4.48125E-07,-4.09547658404335,10.2512563616037,
,,,4.484375E-07,-4.09547658404335,10.2512563616037,
,,,4.4875E-07,-4.10050170868635,10.2512563616037,
,,,4.490625E-07,-4.10552683332935,10.2512563616037,
,,,4.49375E-07,-4.10552683332935,10.2512563616037,
,,,4.496875E-07,-4.10552683332935,10.2512563616037,
,,,4.5E-07,-4.10552683332935,10.2512563616037,
,,,4.503125E-07,-4.10552683332935,10.2512563616037,
,,,4.50625E-07,-4.10050170868635,10.2512563616037,
,,,4.509375E-07,-4.10050170868635,10.2512563616037,
