waveformName,newgussian22
waveformPoints,5000
waveformType,WAVE_ANALOG_16

0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.623868842690189159e-04
1.645204786848434219e-04
1.666803653552281642e-04
1.688668440396633760e-04
1.710802175927047001e-04
1.733207919918335798e-04
1.755888763655274424e-04
1.778847830215238475e-04
1.802088274752939125e-04
1.825613284787157742e-04
1.849426080489529906e-04
1.873529914975410567e-04
1.897928074596771529e-04
1.922623879237197141e-04
1.947620682608934280e-04
1.972921872552049749e-04
1.998530871335688324e-04
2.024451135961417066e-04
2.050686158468701997e-04
2.077239466242482974e-04
2.104114622322916697e-04
2.131315225717211957e-04
2.158844911713668794e-04
2.186707352197786317e-04
2.214906255970626198e-04
2.243445369069276820e-04
2.272328475089542197e-04
2.301559395510768401e-04
2.331141990022911315e-04
2.361080156855759223e-04
2.391377833110423562e-04
2.422038995092968530e-04
2.453067658650320772e-04
2.484467879508398696e-04
2.516243753612447875e-04
2.548399417469688504e-04
2.580939048494121780e-04
2.613866865353677341e-04
2.647187128319589827e-04
2.680904139618035462e-04
2.715022243784096412e-04
2.749545828017954815e-04
2.784479322543407533e-04
2.819827200968688641e-04
2.855593980649589331e-04
2.891784223054875784e-04
2.928402534134051096e-04
2.965453564687410277e-04
3.002942010738485928e-04
3.040872613908734957e-04
3.079250161794669090e-04
3.118079488347277385e-04
3.157365474253796584e-04
3.197113047321893274e-04
3.237327182866147810e-04
3.278012904096964139e-04
3.319175282511811743e-04
3.360819438288884268e-04
3.402950540683136898e-04
3.445573808424701916e-04
3.488694510119690062e-04
3.532317964653443809e-04
3.576449541596157995e-04
3.621094661610897085e-04
3.666258796864076824e-04
3.711947471438315957e-04
3.758166261747752338e-04
3.804920796955749704e-04
3.852216759395065597e-04
3.900059884990430539e-04
3.948455963683598652e-04
3.997410839860803043e-04
4.046930412782682074e-04
4.097020637016640220e-04
4.147687522871671144e-04
4.198937136835653294e-04
4.250775602015042132e-04
4.303209098577095060e-04
4.356243864194527123e-04
4.409886194492613218e-04
4.464142443498816492e-04
4.519019024094799277e-04
4.574522408470989483e-04
4.630659128583579408e-04
4.687435776614011702e-04
4.744859005430917252e-04
4.802935529054563001e-04
4.861672123123773372e-04
4.921075625365301442e-04
4.981152936065740954e-04
5.041911018545841994e-04
5.103356899637364252e-04
5.165497670162398462e-04
5.228340485415176094e-04
5.291892565646326083e-04
5.356161196549655583e-04
5.421153729751382105e-04
5.486877583301912444e-04
5.553340242169951552e-04
5.620549258739263379e-04
5.688512253307790928e-04
5.757236914589311180e-04
5.826731000217538151e-04
5.897002337252709846e-04
5.968058822690607088e-04
6.039908423974112628e-04
6.112559179507171762e-04
6.186019199171270471e-04
6.260296664844277117e-04
6.335399830921874297e-04
6.411337024841302218e-04
6.488116647607712834e-04
6.565747174322799718e-04
6.644237154715992074e-04
6.723595213677998218e-04
6.803830051796925116e-04
6.884950445896618381e-04
6.966965249577585905e-04
7.049883393760304588e-04
7.133713887230879770e-04
7.218465817189242788e-04
7.304148349799529944e-04
7.390770730743096090e-04
7.478342285773813703e-04
7.566872421275650960e-04
7.656370624822862736e-04
7.746846465742284957e-04
7.838309595678193088e-04
7.930769749159411429e-04
8.024236744168821746e-04
8.118720482715099940e-04
8.214230951406957222e-04
8.310778222029535601e-04
8.408372452123227640e-04
8.507023885564689563e-04
8.606742853150292725e-04
8.707539773181691449e-04
8.809425152053764179e-04
8.912409584844840135e-04
9.016503755909080270e-04
9.121718439471135061e-04
9.228064500223093214e-04
9.335552893923540225e-04
