x-axis,1
second,Volt
-148.0400E-06,
-147.5400E-06,+1.2257284E-03
-147.0400E-06,+1.2255097E-03
-146.5400E-06,+1.2246169E-03
-146.0400E-06,+1.2254377E-03
-145.5400E-06,+1.2267290E-03
-145.0400E-06,+1.2274205E-03
-144.5400E-06,+1.2252317E-03
-144.0400E-06,+1.2293113E-03
-143.5400E-06,+1.2287773E-03
-143.0400E-06,+1.2215281E-03
-142.5400E-06,+1.2259539E-03
-142.0400E-06,+1.2259547E-03
-141.5400E-06,+1.2290099E-03
-141.0400E-06,+1.2289095E-03
-140.5400E-06,+1.2244505E-03
-140.0400E-06,+1.2238518E-03
-139.5400E-06,+1.2255647E-03
-139.0400E-06,+1.2293130E-03
-138.5400E-06,+1.2267490E-03
-138.0400E-06,+1.2254365E-03
-137.5400E-06,+1.2271519E-03
-137.0400E-06,+1.2258276E-03
-136.5400E-06,+1.2262225E-03
-136.0400E-06,+1.2241396E-03
-135.5400E-06,+1.2241009E-03
-135.0400E-06,+1.2248231E-03
-134.5400E-06,+1.2252816E-03
-134.0400E-06,+1.2269488E-03
-133.5400E-06,+1.2270354E-03
-133.0400E-06,+1.2241731E-03
-132.5400E-06,+1.2270610E-03
-132.0400E-06,+1.2238293E-03
-131.5400E-06,+1.2304775E-03
-131.0400E-06,+1.2268148E-03
-130.5400E-06,+1.2286983E-03
-130.0400E-06,+1.2257970E-03
-129.5400E-06,+1.2250640E-03
-129.0400E-06,+1.2227960E-03
-128.5400E-06,+1.2277560E-03
-128.0400E-06,+1.2259843E-03
-127.5400E-06,+1.2266837E-03
-127.0400E-06,+1.2270913E-03
-126.5400E-06,+1.2252783E-03
-126.0400E-06,+1.2273769E-03
-125.5400E-06,+1.2285798E-03
-125.0400E-06,+1.2258803E-03
-124.5400E-06,+1.2247230E-03
-124.0400E-06,+1.2272687E-03
-123.5400E-06,+1.2256682E-03
-123.0400E-06,+1.2281698E-03
-122.5400E-06,+1.2274385E-03
-122.0400E-06,+1.2250175E-03
-121.5400E-06,+1.2281682E-03
-121.0400E-06,+1.2261193E-03
-120.5400E-06,+1.2275165E-03
-120.0400E-06,+1.2268742E-03
-119.5400E-06,+1.2262148E-03
-119.0400E-06,+1.2264727E-03
-118.5400E-06,+1.2261135E-03
-118.0400E-06,+1.2304250E-03
-117.5400E-06,+1.2235119E-03
-117.0400E-06,+1.2240124E-03
-116.5400E-06,+1.2233645E-03
-116.0400E-06,+1.2270846E-03
-115.5400E-06,+1.2297418E-03
-115.0400E-06,+1.2277084E-03
-114.5400E-06,+1.2238471E-03
-114.0400E-06,+1.2263837E-03
-113.5400E-06,+1.2288469E-03
-113.0400E-06,+1.2280799E-03
-112.5400E-06,+1.2274989E-03
-112.0400E-06,+1.2243830E-03
-111.5400E-06,+1.2252517E-03
-111.0400E-06,+1.2271597E-03
-110.5400E-06,+1.2247584E-03
-110.0400E-06,+1.2266759E-03
-109.5400E-06,+1.2246159E-03
-109.0400E-06,+1.2274187E-03
-108.5400E-06,+1.2291424E-03
-108.0400E-06,+1.2261517E-03
-107.5400E-06,+1.2269746E-03
-107.0400E-06,+1.2282841E-03
-106.5400E-06,+1.2278942E-03
-106.0400E-06,+1.2272729E-03
-105.5400E-06,+1.2278139E-03
-105.0400E-06,+1.2269429E-03
-104.5400E-06,+1.2312825E-03
-104.0400E-06,+1.2276233E-03
-103.5400E-06,+1.2302989E-03
-103.0400E-06,+1.2256699E-03
-102.5400E-06,+1.2273025E-03
-102.0400E-06,+1.2276874E-03
-101.5400E-06,+1.2281164E-03
-101.0400E-06,+1.2281848E-03
-100.5400E-06,+1.2269816E-03
-100.0400E-06,+1.1884664E-03
-99.5400E-06,+1.0565850E-03
-99.0400E-06,+1.0935040E-03
-98.5400E-06,+1.1002615E-03
-98.0400E-06,+1.0987208E-03
-97.5400E-06,+1.0971237E-03
-97.0400E-06,+1.0950014E-03
-96.5400E-06,+1.0970449E-03
-96.0400E-06,+1.0956122E-03
-95.5400E-06,+1.0966828E-03
-95.0400E-06,+1.1004067E-03
-94.5400E-06,+1.0954652E-03
-94.0400E-06,+1.0950144E-03
-93.5400E-06,+1.0949830E-03
-93.0400E-06,+1.0933838E-03
-92.5400E-06,+1.0941292E-03
-92.0400E-06,+1.0953798E-03
-91.5400E-06,+1.0957041E-03
-91.0400E-06,+1.0934355E-03
-90.5400E-06,+1.0978742E-03
-90.0400E-06,+1.0960771E-03
-89.5400E-06,+1.0922476E-03
-89.0400E-06,+1.0939204E-03
-88.5400E-06,+1.0978908E-03
-88.0400E-06,+1.0943427E-03
-87.5400E-06,+1.0949838E-03
-87.0400E-06,+1.0941699E-03
-86.5400E-06,+1.0925967E-03
-86.0400E-06,+1.0908885E-03
-85.5400E-06,+1.0962539E-03
-85.0400E-06,+1.0963922E-03
-84.5400E-06,+1.0927701E-03
-84.0400E-06,+1.0937171E-03
-83.5400E-06,+1.0955515E-03
-83.0400E-06,+1.0951716E-03
-82.5400E-06,+1.0907750E-03
-82.0400E-06,+1.0936873E-03
-81.5400E-06,+1.0917091E-03
-81.0400E-06,+1.0941566E-03
-80.5400E-06,+1.0929480E-03
-80.0400E-06,+1.0964027E-03
-79.5400E-06,+1.0944872E-03
-79.0400E-06,+1.0954573E-03
-78.5400E-06,+1.0974159E-03
-78.0400E-06,+1.0947648E-03
-77.5400E-06,+1.0911012E-03
-77.0400E-06,+1.0931671E-03
-76.5400E-06,+1.0956840E-03
-76.0400E-06,+1.0932384E-03
-75.5400E-06,+1.0931526E-03
-75.0400E-06,+1.0936487E-03
-74.5400E-06,+1.0932182E-03
-74.0400E-06,+1.0952021E-03
-73.5400E-06,+1.0942752E-03
-73.0400E-06,+1.0923567E-03
-72.5400E-06,+1.0917152E-03
-72.0400E-06,+1.0942868E-03
-71.5400E-06,+1.0959743E-03
-71.0400E-06,+1.0949327E-03
-70.5400E-06,+1.0941735E-03
-70.0400E-06,+1.0930284E-03
-69.5400E-06,+1.0923788E-03
-69.0400E-06,+1.0945021E-03
-68.5400E-06,+1.0900941E-03
-68.0400E-06,+1.0939968E-03
-67.5400E-06,+1.0914982E-03
-67.0400E-06,+1.0956923E-03
-66.5400E-06,+1.0922529E-03
-66.0400E-06,+1.0949281E-03
-65.5400E-06,+1.0976274E-03
-65.0400E-06,+1.0926034E-03
-64.5400E-06,+1.0937437E-03
-64.0400E-06,+1.0930230E-03
-63.5400E-06,+1.0912701E-03
-63.0400E-06,+1.0935888E-03
