x-axis,1,2
second,Volt,Volt
-12.794922E-06,-529.900878E-06,-12.294605580E-03
-12.790365E-06,-508.984482E-06,-10.706151774E-03
-12.785807E-06,-593.812843E-06,-9.244582129E-03
-12.781250E-06,-593.812843E-06,-9.244582129E-03
-12.776693E-06,-593.812843E-06,-8.510302037E-03
-12.772135E-06,-593.812843E-06,-6.801720288E-03
-12.767578E-06,-593.812843E-06,-5.827496739E-03
-12.763021E-06,-593.812843E-06,-5.827496739E-03
-12.758464E-06,-593.812843E-06,-5.093060433E-03
-12.753906E-06,-593.812843E-06,-3.384478685E-03
-12.749349E-06,-657.758807E-06,-2.410411348E-03
-12.744792E-06,-934.404661E-06,-2.410411348E-03
-12.740234E-06,-1.060882217E-03,-2.410411348E-03
-12.735677E-06,-955.256458E-06,-2.777727134E-03
-12.731120E-06,-880.145110E-06,-4.366688634E-03
-12.726563E-06,-636.203223E-06,-7.296916096E-03
-12.722005E-06,-337.947387E-06,-8.142459031E-03
-12.717448E-06,-126.777467E-06,-5.579586409E-03
-12.712891E-06,-424.271719E-06,-4.118954043E-03
-12.708333E-06,-593.812843E-06,-4.853819935E-03
-12.703776E-06,-593.812843E-06,-5.827496739E-03
-12.699219E-06,-593.812843E-06,-4.725080741E-03
-12.694661E-06,-593.812843E-06,-2.897191170E-03
-12.690104E-06,-593.812843E-06,-3.880455558E-03
-12.685547E-06,-593.812843E-06,-5.827496739E-03
-12.680990E-06,-593.812843E-06,-5.459946633E-03
-12.676432E-06,-593.812843E-06,-3.870516494E-03
-12.671875E-06,-657.816606E-06,-2.778000507E-03
-12.667318E-06,-678.549405E-06,-4.367508753E-03
-12.662760E-06,-593.812843E-06,-5.827496739E-03
-12.658203E-06,-593.812843E-06,-5.827496739E-03
-12.653646E-06,-529.795480E-06,-6.562831270E-03
-12.649089E-06,-317.027591E-06,-8.639099811E-03
-12.644531E-06,-339.654154E-06,-9.731147158E-03
-12.639974E-06,-593.812843E-06,-9.244582129E-03
-12.635417E-06,-593.812843E-06,-9.244582129E-03
-12.630859E-06,-593.812843E-06,-8.692934781E-03
-12.626302E-06,-593.812843E-06,-7.043714044E-03
-12.621745E-06,-593.812843E-06,-6.195300691E-03
-12.617188E-06,-593.812843E-06,-6.313944607E-03
-12.612630E-06,-850.004692E-06,-4.723967722E-03
-12.608073E-06,-996.633659E-06,-4.368270292E-03
-12.603516E-06,-678.501806E-06,-5.827496739E-03
-12.598958E-06,-593.812843E-06,-4.539841190E-03
-12.594401E-06,-593.812843E-06,-4.125270914E-03
-12.589844E-06,-401.617956E-06,-5.827496739E-03
-12.585286E-06,-83.513303E-06,-5.827496739E-03
-12.580729E-06,-126.981463E-06,-5.827496739E-03
-12.576172E-06,-424.475715E-06,-6.195495957E-03
-12.571615E-06,-657.891404E-06,-7.785824322E-03
-12.567057E-06,-678.474607E-06,-8.324486449E-03
-12.562500E-06,-593.812843E-06,-6.556817062E-03
-12.557943E-06,-593.812843E-06,-6.195574064E-03
-12.553385E-06,-593.812843E-06,-8.154155494E-03
-12.548828E-06,-593.812843E-06,-11.203202613E-03
-12.544271E-06,-593.812843E-06,-12.293531615E-03
-12.539714E-06,-593.812843E-06,-10.702929877E-03
-12.535156E-06,-593.812843E-06,-8.876407171E-03
-12.530599E-06,-786.140326E-06,-7.285727326E-03
-12.526042E-06,-911.818898E-06,-5.827496739E-03
-12.521484E-06,-486.092724E-06,-6.195730277E-03
-12.516927E-06,-339.939748E-06,-4.840502761E-03
-12.512370E-06,-593.812843E-06,-4.620046899E-03
-12.507813E-06,-593.812843E-06,-8.272623671E-03
-12.503255E-06,-722.071964E-06,-9.244582129E-03
-12.498698E-06,-891.300294E-06,-9.244582129E-03
-12.494141E-06,-570.618491E-06,-9.244582129E-03
-12.489583E-06,-340.000947E-06,-8.876211904E-03
-12.485026E-06,-593.812843E-06,-8.021921030E-03
-12.480469E-06,-401.373161E-06,-9.746495104E-03
-12.475911E-06,-147.581665E-06,-12.293238715E-03
-12.471354E-06,-404.195107E-06,-10.702051177E-03
-12.466797E-06,-806.713329E-06,-10.718453562E-03
-12.462240E-06,-762.979974E-06,-15.241079214E-03
-12.457682E-06,-593.812843E-06,-17.904553130E-03
-12.453125E-06,-593.812843E-06,-13.984812752E-03
-12.448568E-06,-593.812843E-06,-9.361761547E-03
-12.444010E-06,-593.812843E-06,-6.547483324E-03
-12.439453E-06,-850.521482E-06,-5.224709098E-03
-12.434896E-06,-964.155786E-06,-8.340488538E-03
-12.430339E-06,-636.092726E-06,-8.867180829E-03
-12.425781E-06,-465.438123E-06,-6.313124488E-03
-12.421224E-06,-424.706910E-06,-7.302149238E-03
-12.416667E-06,-593.812843E-06,-9.981947432E-03
-12.412109E-06,-593.812843E-06,-11.690529181E-03
-12.407552E-06,-593.812843E-06,-11.924224110E-03
-12.402995E-06,-593.812843E-06,-10.215642362E-03
-12.398438E-06,-593.812843E-06,-9.244582129E-03
-12.393880E-06,-593.812843E-06,-9.982142698E-03
-12.389323E-06,-593.812843E-06,-11.690724447E-03
-12.384766E-06,-658.030802E-06,-12.661667520E-03
-12.380208E-06,-806.777927E-06,-11.555150926E-03
-12.375651E-06,-891.300294E-06,-9.729995086E-03
-12.371094E-06,-634.387659E-06,-9.244582129E-03
-12.366536E-06,-296.325391E-06,-9.244582129E-03
-12.361979E-06,-424.795309E-06,-9.244582129E-03
-12.357422E-06,-593.812843E-06,-8.875645631E-03
-12.352865E-06,-593.812843E-06,-8.759266806E-03
-12.348307E-06,-593.812843E-06,-9.244582129E-03
-12.343750E-06,-593.812843E-06,-9.244582129E-03
-12.339193E-06,-593.812843E-06,-8.875567525E-03
-12.334635E-06,-593.812843E-06,-7.467725454E-03
-12.330078E-06,-593.812843E-06,-7.546320214E-03
-12.325521E-06,-658.075001E-06,-8.506435761E-03
-12.320964E-06,-742.556568E-06,-6.797854012E-03
-12.316406E-06,-678.287610E-06,-6.565721214E-03
-12.311849E-06,-593.812843E-06,-8.274302963E-03
-12.307292E-06,-593.812843E-06,-8.506279547E-03
-12.302734E-06,-593.812843E-06,-6.982283208E-03
-12.298177E-06,-593.812843E-06,-7.546798617E-03
-12.293620E-06,-722.384758E-06,-9.983001871E-03
-12.289063E-06,-827.010936E-06,-10.214666029E-03
-12.284505E-06,-678.263811E-06,-9.244582129E-03
-12.279948E-06,-593.812843E-06,-9.244582129E-03
-12.275391E-06,-593.812843E-06,-8.506006174E-03
-12.270833E-06,-593.812843E-06,-7.536039434E-03
-12.266276E-06,-593.812843E-06,-8.274693495E-03
-12.261719E-06,-658.122600E-06,-9.244582129E-03
-12.257161E-06,-871.182883E-06,-8.505849961E-03
-12.252604E-06,-847.094348E-06,-6.797268213E-03
-12.248047E-06,-465.172928E-06,-7.305117288E-03
-12.243490E-06,-489.295462E-06,-8.136308137E-03
-12.238932E-06,-646.066433E-06,-7.420656468E-03
-12.234375E-06,-358.615587E-06,-8.759774499E-03
-12.229818E-06,-404.915893E-06,-7.766649153E-03
-12.225260E-06,-806.893525E-06,-5.827496739E-03
-12.220703E-06,-762.619581E-06,-5.827496739E-03
-12.216146E-06,-593.812843E-06,-5.088413091E-03
-12.211589E-06,-593.812843E-06,-4.488515394E-03
-12.207031E-06,-593.812843E-06,-5.342806268E-03
-12.202474E-06,-722.520755E-06,-5.827496739E-03
-12.197917E-06,-1.020015007E-03,-6.936356530E-03
-12.193359E-06,-931.344720E-06,-9.499229153E-03
-12.188802E-06,-593.812843E-06,-10.213806857E-03
-12.184245E-06,-593.812843E-06,-9.244582129E-03
-12.179688E-06,-593.812843E-06,-9.244582129E-03
-12.175130E-06,-626.000021E-06,-9.244582129E-03
-12.170573E-06,-893.506851E-06,-9.614319220E-03
-12.166016E-06,-931.263122E-06,-11.208123328E-03
-12.161458E-06,-593.812843E-06,-12.291891376E-03
-12.156901E-06,-658.200798E-06,-11.437600502E-03
-12.152344E-06,-806.947924E-06,-12.062570415E-03
-12.147786E-06,-762.510783E-06,-14.625443038E-03
-12.143229E-06,-593.812843E-06,-14.969190159E-03
-12.138672E-06,-722.615954E-06,-13.146065090E-03
-12.134115E-06,-504.870561E-06,-12.291774216E-03
-12.129557E-06,-256.471361E-06,-11.067570512E-03
-12.125000E-06,-658.224598E-06,-8.989056406E-03
-12.120443E-06,-935.802034E-06,-6.796135667E-03
-12.115885E-06,-995.532080E-06,-6.197468149E-03
-12.111328E-06,-549.290703E-06,-7.791740897E-03
-12.106771E-06,-167.474681E-06,-10.539618751E-03
-12.102214E-06,-127.695450E-06,-10.939426881E-03
-12.097656E-06,-167.461081E-06,-9.244582129E-03
-12.093099E-06,-192.144604E-06,-7.764305956E-03
-12.088542E-06,-767.263891E-06,-5.827496739E-03
-12.083984E-06,-1.059903036E-03,-5.827496739E-03
-12.079427E-06,-762.408785E-06,-5.827496739E-03
-12.074870E-06,-593.812843E-06,-6.012570314E-03
-12.070313E-06,-593.812843E-06,-7.180049104E-03
-12.065755E-06,-464.900934E-06,-8.760496985E-03
-12.061198E-06,-425.244100E-06,-9.614787859E-03
-12.056641E-06,-593.812843E-06,-10.839303990E-03
-12.052083E-06,-593.812843E-06,-9.956172256E-03
-12.047526E-06,-593.812843E-06,-6.795510814E-03
-12.042969E-06,-593.812843E-06,-5.642354820E-03
-12.038411E-06,-593.812843E-06,-6.696422836E-03
-12.033854E-06,-593.812843E-06,-8.760633671E-03
-12.029297E-06,-593.812843E-06,-9.244582129E-03
-12.024740E-06,-593.812843E-06,-9.244582129E-03
-12.020182E-06,-593.812843E-06,-8.874200659E-03
-12.015625E-06,-464.826135E-06,-8.760711778E-03
-12.011068E-06,-328.573768E-06,-9.615002652E-03
-12.006510E-06,-402.947331E-06,-9.728413427E-03
-12.001953E-06,-316.062010E-06,-9.244582129E-03
-11.997396E-06,-341.102526E-06,-9.244582129E-03
-11.992839E-06,-658.323196E-06,-9.985579389E-03
-11.988281E-06,-678.042815E-06,-11.694161137E-03
-11.983724E-06,-593.812843E-06,-11.920592154E-03
-11.979167E-06,-593.812843E-06,-10.212010405E-03
-11.974609E-06,-593.812843E-06,-9.244582129E-03
-11.970052E-06,-593.812843E-06,-8.132793340E-03
-11.965495E-06,-593.812843E-06,-6.311152297E-03
-11.960938E-06,-851.949454E-06,-5.827496739E-03
-11.956380E-06,-1.188787745E-03,-5.827496739E-03
-11.951823E-06,-1.059705840E-03,-5.827496739E-03
-11.947266E-06,-762.211588E-06,-4.344721154E-03
-11.942708E-06,-690.634472E-06,-3.707908328E-03
-11.938151E-06,-978.306313E-06,-5.585727540E-03
-11.933594E-06,-930.569535E-06,-5.827496739E-03
-11.929036E-06,-593.812843E-06,-6.198268741E-03
-11.924479E-06,-593.812843E-06,-7.794142675E-03
-11.919922E-06,-464.683338E-06,-9.244582129E-03
-11.915365E-06,-360.893543E-06,-8.873751547E-03
-11.910807E-06,-606.497997E-06,-7.092335399E-03
-11.906250E-06,-978.365812E-06,-4.102317339E-03
-11.901693E-06,-1.124209393E-03,-3.893967999E-03
-11.897135E-06,-717.135260E-06,-6.940222807E-03
-11.892578E-06,-167.155087E-06,-7.277526134E-03
-11.888021E-06,-192.603595E-06,-6.198444481E-03
-11.883464E-06,-509.661069E-06,-7.794669894E-03
-11.878906E-06,-787.598898E-06,-9.244582129E-03
-11.874349E-06,-1.040044020E-03,-8.131563162E-03
-11.869792E-06,-846.237565E-06,-6.310742237E-03
-11.865234E-06,-593.812843E-06,-6.569587490E-03
-11.860677E-06,-593.812843E-06,-9.391363946E-03
-11.856120E-06,-593.812843E-06,-12.178480601E-03
-11.851563E-06,-593.812843E-06,-11.548355652E-03
-11.847005E-06,-626.122418E-06,-9.356606512E-03
-11.842448E-06,-894.363635E-06,-7.276881754E-03
-11.837891E-06,-930.283941E-06,-5.827496739E-03
-11.833333E-06,-335.295438E-06,-7.312224988E-03
-11.828776E-06,-257.368944E-06,-9.244582129E-03
-11.824219E-06,-658.448994E-06,-8.130918782E-03
-11.819661E-06,-936.475221E-06,-6.310527444E-03
-11.815104E-06,-1.091823319E-03,-7.126907330E-03
-11.810547E-06,-1.062641683E-03,-7.517967521E-03
-11.805990E-06,-1.059488244E-03,-5.827496739E-03
-11.801432E-06,-761.993993E-06,-6.941452985E-03
-11.796875E-06,-593.812843E-06,-8.390310782E-03
-11.792318E-06,-593.812843E-06,-7.276237375E-03
-11.787760E-06,-593.812843E-06,-6.570251396E-03
-11.783203E-06,-593.812843E-06,-8.278833145E-03
-11.778646E-06,-561.477767E-06,-8.501749365E-03
-11.774089E-06,-551.777755E-06,-6.793167616E-03
-11.769531E-06,-593.812843E-06,-4.713130432E-03
-11.764974E-06,-658.493193E-06,-4.007632620E-03
-11.760417E-06,-936.607819E-06,-5.344719880E-03
-11.755859E-06,-1.059413445E-03,-5.827496739E-03
-11.751302E-06,-761.919194E-06,-5.827496739E-03
-11.746745E-06,-593.812843E-06,-7.313709014E-03
-11.742188E-06,-852.602242E-06,-9.244582129E-03
-11.737630E-06,-1.059386246E-03,-9.244582129E-03
-11.733073E-06,-761.891995E-06,-10.359417075E-03
-11.728516E-06,-464.397743E-06,-12.179027347E-03
-11.723958E-06,-231.614442E-06,-12.661667520E-03
-11.719401E-06,-341.724714E-06,-12.661667520E-03
-11.714844E-06,-561.453968E-06,-12.661667520E-03
-11.710286E-06,-551.801554E-06,-12.661667520E-03
-11.705729E-06,-593.812843E-06,-12.661667520E-03
-11.701172E-06,-593.812843E-06,-11.918170849E-03
-11.696615E-06,-593.812843E-06,-11.696660548E-03
-11.692057E-06,-529.078093E-06,-11.174517966E-03
-11.687500E-06,-250.854670E-06,-10.731809790E-03
-11.682943E-06,-322.545684E-06,-13.777146845E-03
-11.678385E-06,-677.811619E-06,-14.108943657E-03
-11.673828E-06,-593.812843E-06,-12.289802025E-03
-11.669271E-06,-593.812843E-06,-10.691741107E-03
-11.664714E-06,-593.812843E-06,-9.616486678E-03
-11.660156E-06,-593.812843E-06,-11.214625702E-03
-11.655599E-06,-593.812843E-06,-10.801949511E-03
-11.651042E-06,-593.812843E-06,-7.274421397E-03
-11.646484E-06,-529.044094E-06,-6.943444704E-03
-11.641927E-06,-380.296968E-06,-8.762312963E-03
-11.637370E-06,-490.652036E-06,-8.872560421E-03
-11.632813E-06,-936.893413E-06,-7.274187077E-03
-11.628255E-06,-929.658353E-06,-5.827496739E-03
-11.623698E-06,-593.812843E-06,-5.827496739E-03
-11.619141E-06,-593.812843E-06,-6.757746276E-03
-11.614583E-06,-593.812843E-06,-8.521354120E-03
-11.610026E-06,-658.608790E-06,-9.244582129E-03
-11.605469E-06,-677.757220E-06,-8.872423734E-03
-11.600911E-06,-399.404599E-06,-7.273777017E-03
-11.596354E-06,-82.775518E-06,-5.827496739E-03
-11.591797E-06,-63.647487E-06,-7.316364638E-03
-11.587240E-06,-406.833456E-06,-9.244582129E-03
-11.582682E-06,-742.556568E-06,-8.127814045E-03
-11.578125E-06,-937.015811E-06,-7.798594750E-03
-11.573568E-06,-994.318303E-06,-9.244582129E-03
-11.569010E-06,-677.730021E-06,-10.361525953E-03
-11.564453E-06,-853.132632E-06,-12.179730307E-03
-11.559896E-06,-1.188787745E-03,-12.661667520E-03
-11.555339E-06,-929.440757E-06,-12.289294332E-03
-11.550781E-06,-593.812843E-06,-10.690218028E-03
-11.546224E-06,-399.282202E-06,-9.244582129E-03
-11.541667E-06,-342.122506E-06,-9.244582129E-03
-11.537109E-06,-593.812843E-06,-7.754776951E-03
-11.532552E-06,-593.812843E-06,-5.827496739E-03
-11.527995E-06,-593.812843E-06,-4.710025695E-03
-11.523438E-06,-853.255029E-06,-2.892172821E-03
-11.518880E-06,-994.195906E-06,-3.155470150E-03
-11.514323E-06,-677.689222E-06,-5.236600827E-03
-11.509766E-06,-399.200603E-06,-7.799473450E-03
-11.505208E-06,-342.204105E-06,-9.244582129E-03
-11.500651E-06,-593.812843E-06,-8.126759606E-03
-11.496094E-06,-593.812843E-06,-6.309141052E-03
-11.491536E-06,-528.928496E-06,-5.827496739E-03
-11.486979E-06,-509.956863E-06,-5.827496739E-03
-11.482422E-06,-593.812843E-06,-5.827496739E-03
-11.477865E-06,-593.812843E-06,-5.082086457E-03
-11.473307E-06,-593.812843E-06,-3.373504708E-03
-11.468750E-06,-593.812843E-06,-2.783155542E-03
-11.464193E-06,-593.812843E-06,-3.637446417E-03
-11.459635E-06,-593.812843E-06,-3.373387548E-03
-11.455078E-06,-593.812843E-06,-3.156016897E-03
-11.450521E-06,-593.812843E-06,-3.373309442E-03
-11.445964E-06,-593.812843E-06,-2.410411348E-03
-11.441406E-06,-593.812843E-06,-3.901856765E-03
-11.436849E-06,-658.737988E-06,-5.827496739E-03
-11.432292E-06,-547.770932E-06,-5.827496739E-03
-11.427734E-06,-426.189282E-06,-5.827496739E-03
-11.423177E-06,-593.812843E-06,-5.827496739E-03
-11.418620E-06,-593.812843E-06,-6.200455726E-03
-11.414063E-06,-593.812843E-06,-7.800703628E-03
-11.409505E-06,-593.812843E-06,-9.244582129E-03
-11.404948E-06,-593.812843E-06,-8.871564562E-03
-11.400391E-06,-593.812843E-06,-8.763347876E-03
-11.395833E-06,-593.812843E-06,-9.244582129E-03
-11.391276E-06,-463.894553E-06,-9.244582129E-03
-11.386719E-06,-556.175570E-06,-7.752199433E-03
-11.382161E-06,-761.368405E-06,-6.946842340E-03
-11.377604E-06,-593.812843E-06,-8.763445509E-03
-11.373047E-06,-593.812843E-06,-9.244582129E-03
-11.368490E-06,-593.812843E-06,-9.244582129E-03
-11.363932E-06,-593.812843E-06,-9.244582129E-03
-11.359375E-06,-593.812843E-06,-8.498156462E-03
-11.354818E-06,-626.306015E-06,-7.722655614E-03
-11.350260E-06,-895.648810E-06,-8.149801051E-03
-11.345703E-06,-1.058801457E-03,-8.390310782E-03
-11.341146E-06,-761.307206E-06,-8.763601722E-03
-11.336589E-06,-788.812674E-06,-9.244582129E-03
-11.332031E-06,-1.105047364E-03,-9.244582129E-03
-11.327474E-06,-928.760770E-06,-9.991281170E-03
-11.322917E-06,-398.782411E-06,-11.513178395E-03
-11.318359E-06,-277.608753E-06,-10.927671838E-03
-11.313802E-06,-575.103004E-06,-9.244582129E-03
-11.309245E-06,-677.536225E-06,-7.750871621E-03
-11.304688E-06,-593.812843E-06,-5.827496739E-03
-11.300130E-06,-593.812843E-06,-5.827496739E-03
-11.295573E-06,-593.812843E-06,-5.827496739E-03
-11.291016E-06,-593.812843E-06,-6.201002472E-03
-11.286458E-06,-658.850186E-06,-7.802343867E-03
-11.281901E-06,-742.556568E-06,-9.244582129E-03
-11.277344E-06,-742.556568E-06,-9.244582129E-03
-11.272786E-06,-937.699197E-06,-9.244582129E-03
-11.268229E-06,-1.188787745E-03,-10.738995596E-03
-11.263672E-06,-1.188787745E-03,-12.661667520E-03
-11.259115E-06,-961.085646E-06,-12.661667520E-03
-11.254557E-06,-635.654134E-06,-12.661667520E-03
-11.250000E-06,-398.619214E-06,-13.782711940E-03
-11.245443E-06,-82.513723E-06,-14.477079563E-03
-11.240885E-06,-194.051967E-06,-13.142218341E-03
-11.236328E-06,-510.143859E-06,-12.661667520E-03
-11.231771E-06,-593.812843E-06,-12.661667520E-03
-11.227214E-06,-593.812843E-06,-12.661667520E-03
-11.222656E-06,-658.897785E-06,-12.100969570E-03
-11.218099E-06,-677.468226E-06,-8.950442459E-03
-11.213542E-06,-593.812843E-06,-5.827496739E-03
-11.208984E-06,-593.812843E-06,-5.827496739E-03
-11.204427E-06,-789.108469E-06,-5.827496739E-03
-11.199870E-06,-909.840136E-06,-6.201393005E-03
-11.195313E-06,-677.451226E-06,-6.307852293E-03
-11.190755E-06,-626.367213E-06,-7.323238018E-03
-11.186198E-06,-635.628635E-06,-8.496672436E-03
-11.181641E-06,-854.275009E-06,-8.283988180E-03
-11.177083E-06,-1.058549862E-03,-9.244582129E-03
-11.172526E-06,-761.055611E-06,-8.122541850E-03
-11.167969E-06,-593.812843E-06,-7.055801039E-03
-11.163411E-06,-593.812843E-06,-6.039829515E-03
-11.158854E-06,-593.812843E-06,-3.557846034E-03
-11.154297E-06,-593.812843E-06,-4.146867388E-03
-11.149740E-06,-593.812843E-06,-5.827496739E-03
-11.145182E-06,-593.812843E-06,-5.827496739E-03
-11.140625E-06,-658.958984E-06,-4.330896287E-03
-11.136068E-06,-677.407027E-06,-3.158750627E-03
-11.131510E-06,-724.118725E-06,-4.867332376E-03
-11.126953E-06,-630.674930E-06,-6.575914125E-03
-11.122396E-06,-426.644873E-06,-8.284495873E-03
-11.117839E-06,-593.812843E-06,-9.244582129E-03
-11.113281E-06,-593.812843E-06,-9.244582129E-03
-11.108724E-06,-854.492605E-06,-8.496008530E-03
-11.104167E-06,-928.094383E-06,-8.658958412E-03
-11.099609E-06,-593.812843E-06,-9.724527624E-03
-11.095052E-06,-430.862491E-06,-7.747200611E-03
-11.090495E-06,-384.912379E-06,-5.827496739E-03
-11.085938E-06,-593.812843E-06,-5.827496739E-03
-11.081380E-06,-593.812843E-06,-5.827496739E-03
-11.076823E-06,-593.812843E-06,-5.827496739E-03
-11.072266E-06,-593.812843E-06,-5.827496739E-03
-11.067708E-06,-593.812843E-06,-5.827496739E-03
-11.063151E-06,-593.812843E-06,-5.827496739E-03
-11.058594E-06,-593.812843E-06,-5.452995146E-03
-11.054036E-06,-724.234322E-06,-3.849662033E-03
-11.049479E-06,-760.872014E-06,-2.410411348E-03
-11.044922E-06,-593.812843E-06,-3.534091866E-03
-11.040365E-06,-593.812843E-06,-5.347805090E-03
-11.035807E-06,-593.812843E-06,-5.827496739E-03
-11.031250E-06,-593.812843E-06,-5.452877986E-03
-11.026693E-06,-561.197273E-06,-5.535182810E-03
-11.022135E-06,-552.058249E-06,-6.067303510E-03
-11.017578E-06,-593.812843E-06,-6.576851404E-03
-11.013021E-06,-659.054182E-06,-8.285433152E-03
-11.008464E-06,-938.290786E-06,-8.120432972E-03
-11.003906E-06,-993.043328E-06,-6.307032174E-03
-10.999349E-06,-677.305029E-06,-5.827496739E-03
-10.994792E-06,-593.812843E-06,-5.827496739E-03
-10.990234E-06,-593.812843E-06,-5.827496739E-03
-10.985677E-06,-593.812843E-06,-7.326752815E-03
-10.981120E-06,-789.608259E-06,-8.494915038E-03
-10.976563E-06,-844.238403E-06,-6.786333289E-03
-10.972005E-06,-463.268965E-06,-5.827496739E-03
-10.967448E-06,-492.151407E-06,-7.327065241E-03
-10.962891E-06,-742.556568E-06,-8.119847172E-03
-10.958333E-06,-938.402984E-06,-7.056699265E-03
-10.953776E-06,-1.123502207E-03,-8.285940845E-03
-10.949219E-06,-844.177205E-06,-9.244582129E-03
-10.944661E-06,-593.812843E-06,-9.244582129E-03
-10.940104E-06,-854.995796E-06,-9.244582129E-03
-10.935547E-06,-927.591193E-06,-9.244582129E-03
-10.930990E-06,-463.207766E-06,-6.994292096E-03
-10.926432E-06,-231.019453E-06,-4.494021909E-03
-10.921875E-06,-278.200341E-06,-5.348312783E-03
-10.917318E-06,-510.381855E-06,-7.327924414E-03
-10.912760E-06,-528.496705E-06,-9.244582129E-03
-10.908203E-06,-510.388655E-06,-7.743998241E-03
-10.903646E-06,-659.135780E-06,-5.827496739E-03
-10.899089E-06,-677.230231E-06,-6.765459302E-03
-10.894531E-06,-593.812843E-06,-8.525981936E-03
-10.889974E-06,-593.812843E-06,-7.743685815E-03
-10.885417E-06,-593.812843E-06,-5.827496739E-03
-10.880859E-06,-463.132968E-06,-5.827496739E-03
-10.876302E-06,-230.982054E-06,-5.076931422E-03
-10.871745E-06,-343.621877E-06,-4.869558414E-03
-10.867188E-06,-593.812843E-06,-5.827496739E-03
-10.862630E-06,-528.459305E-06,-6.953520454E-03
-10.858073E-06,-510.426054E-06,-9.891753842E-03
-10.853516E-06,-397.731832E-06,-10.681255297E-03
-10.848958E-06,-82.217928E-06,-9.244582129E-03
-10.844401E-06,+1.162060E-06,-8.869162784E-03
-10.839844E-06,+1.162060E-06,-7.263994166E-03
-10.835286E-06,-194.959750E-06,-5.827496739E-03
-10.830729E-06,-248.937107E-06,-6.390713626E-03
-10.826172E-06,-194.980149E-06,-8.047647389E-03
-10.821615E-06,-510.453253E-06,-9.244582129E-03
-10.817057E-06,-593.812843E-06,-9.244582129E-03
-10.812500E-06,-593.812843E-06,-8.117914034E-03
-10.807943E-06,-463.024170E-06,-6.306192528E-03
-10.803385E-06,-427.120864E-06,-6.578686909E-03
-10.798828E-06,-593.812843E-06,-9.414112492E-03
-10.794271E-06,-593.812843E-06,-12.183030310E-03
-10.789714E-06,-659.220779E-06,-12.661667520E-03
-10.785156E-06,-546.322560E-06,-12.661667520E-03
-10.780599E-06,-427.154863E-06,-12.661667520E-03
-10.776042E-06,-593.812843E-06,-12.661667520E-03
-10.771484E-06,-593.812843E-06,-11.158740434E-03
-10.766927E-06,-626.525310E-06,-7.929452586E-03
-10.762370E-06,-635.470538E-06,-6.066747000E-03
-10.757813E-06,-659.244578E-06,-5.827496739E-03
-10.753255E-06,-677.121433E-06,-5.827496739E-03
-10.748698E-06,-593.812843E-06,-5.827496739E-03
-10.744141E-06,-593.812843E-06,-5.827496739E-03
-10.739583E-06,-528.367507E-06,-7.330970571E-03
