x-axis,2
second,Volt
-5.920000E-06,
-5.916000E-06,
-5.912000E-06,+5.258244276E-03
-5.908000E-06,+5.258244276E-03
-5.904000E-06,+3.675329720E-03
-5.900000E-06,+1.564776979E-03
-5.896000E-06,-545.775762E-06
-5.892000E-06,-2.128690318E-03
-5.888000E-06,-545.775762E-06
-5.884000E-06,+1.037138793E-03
-5.880000E-06,+1.037138793E-03
-5.876000E-06,+1.037138793E-03
-5.872000E-06,-545.775762E-06
-5.868000E-06,-1.073413948E-03
-5.864000E-06,+2.092415164E-03
-5.860000E-06,+4.730606091E-03
-5.856000E-06,+4.730606091E-03
-5.852000E-06,+2.620053349E-03
-5.848000E-06,+1.037138793E-03
-5.844000E-06,+2.620053349E-03
-5.840000E-06,+6.313520646E-03
-5.836000E-06,+10.534626129E-03
-5.832000E-06,+10.006987944E-03
-5.828000E-06,+3.147691535E-03
-5.824000E-06,-1.073413948E-03
-5.820000E-06,-18.137577E-06
-5.816000E-06,+1.564776979E-03
-5.812000E-06,+3.147691535E-03
-5.808000E-06,+4.730606091E-03
-5.804000E-06,+4.202967905E-03
-5.800000E-06,+5.785882461E-03
-5.796000E-06,+11.062264314E-03
-5.792000E-06,+11.062264314E-03
-5.788000E-06,+4.730606091E-03
-5.784000E-06,+2.620053349E-03
-5.780000E-06,+4.730606091E-03
-5.776000E-06,+3.675329720E-03
-5.772000E-06,+1.564776979E-03
-5.768000E-06,+2.620053349E-03
-5.764000E-06,+4.730606091E-03
-5.760000E-06,+5.258244276E-03
-5.756000E-06,+5.258244276E-03
-5.752000E-06,+5.258244276E-03
-5.748000E-06,+5.258244276E-03
-5.744000E-06,+5.258244276E-03
-5.740000E-06,+5.258244276E-03
-5.736000E-06,+4.202967905E-03
-5.732000E-06,+2.092415164E-03
-5.728000E-06,+1.037138793E-03
-5.724000E-06,+2.620053349E-03
-5.720000E-06,+4.730606091E-03
-5.716000E-06,+3.147691535E-03
-5.712000E-06,+2.092415164E-03
-5.708000E-06,+4.202967905E-03
-5.704000E-06,+5.258244276E-03
-5.700000E-06,+5.258244276E-03
-5.696000E-06,+7.368797017E-03
-5.692000E-06,+7.896435202E-03
-5.688000E-06,+4.730606091E-03
-5.684000E-06,+2.620053349E-03
-5.680000E-06,+3.675329720E-03
-5.676000E-06,+4.730606091E-03
-5.672000E-06,+4.730606091E-03
-5.668000E-06,+5.258244276E-03
-5.664000E-06,+5.258244276E-03
-5.660000E-06,+6.313520646E-03
-5.656000E-06,+10.006987944E-03
-5.652000E-06,+11.589902499E-03
-5.648000E-06,+8.951711573E-03
-5.644000E-06,+7.368797017E-03
-5.640000E-06,+6.313520646E-03
-5.636000E-06,+7.368797017E-03
-5.632000E-06,+8.951711573E-03
-5.628000E-06,+6.841158832E-03
-5.624000E-06,+5.258244276E-03
-5.620000E-06,+5.258244276E-03
-5.616000E-06,+5.258244276E-03
-5.612000E-06,+5.258244276E-03
-5.608000E-06,+5.258244276E-03
-5.604000E-06,+5.258244276E-03
-5.600000E-06,+5.258244276E-03
-5.596000E-06,+4.202967905E-03
-5.592000E-06,+2.092415164E-03
-5.588000E-06,+2.620053349E-03
-5.584000E-06,+6.841158832E-03
-5.580000E-06,+8.424073388E-03
-5.576000E-06,+6.841158832E-03
-5.572000E-06,+7.896435202E-03
-5.568000E-06,+9.479349758E-03
-5.564000E-06,+10.006987944E-03
-5.560000E-06,+10.006987944E-03
-5.556000E-06,+9.479349758E-03
-5.552000E-06,+7.368797017E-03
-5.548000E-06,+6.841158832E-03
-5.544000E-06,+6.841158832E-03
-5.540000E-06,+5.258244276E-03
-5.536000E-06,+5.785882461E-03
-5.532000E-06,+8.424073388E-03
-5.528000E-06,+10.006987944E-03
-5.524000E-06,+9.479349758E-03
-5.520000E-06,+9.479349758E-03
-5.516000E-06,+9.479349758E-03
-5.512000E-06,+9.479349758E-03
-5.508000E-06,+11.062264314E-03
-5.504000E-06,+12.645178870E-03
-5.500000E-06,+9.479349758E-03
-5.496000E-06,+3.675329720E-03
-5.492000E-06,+1.564776979E-03
-5.488000E-06,+3.675329720E-03
-5.484000E-06,+5.258244276E-03
-5.480000E-06,+5.258244276E-03
-5.476000E-06,+6.841158832E-03
-5.472000E-06,+7.368797017E-03
-5.468000E-06,+5.785882461E-03
-5.464000E-06,+5.258244276E-03
-5.460000E-06,+5.785882461E-03
-5.456000E-06,+5.785882461E-03
-5.452000E-06,+3.675329720E-03
-5.448000E-06,+509.500608E-06
-5.444000E-06,-18.137577E-06
-5.440000E-06,+2.092415164E-03
-5.436000E-06,+4.202967905E-03
-5.432000E-06,+5.258244276E-03
-5.428000E-06,+5.258244276E-03
-5.424000E-06,+5.258244276E-03
-5.420000E-06,+5.258244276E-03
-5.416000E-06,+5.258244276E-03
-5.412000E-06,+5.258244276E-03
-5.408000E-06,+4.202967905E-03
-5.404000E-06,+509.500608E-06
